,term,entity_id,text_1,text_2,text_3,text_4,text_5
166,western,300417418,Neo-Realism (Philippine art movement),[],"Refers to a contemporary fine art trend in the Philippines beginning from the postwar period. It is first used to refer to a group of artists associated with the Philippine Art Gallery (1951-1969) who began to call themselves Neo-Realists in 1949. Realism in this case refers to how these artists used their subjective, internal vision of reality to create works of art. Neo-Realism was formed as a reaction to the perceived academic and sentimental status of art in the previous generation. In a sense it was a seminally representational style that was more open to various degrees of abstraction opened up through increasing familiarity with western modern art movements. Although initially facing disapproval from the public and the established art world, the ideologies and styles of the Neo-Realists soon became accepted and affected the development of Filipino art in the following decades.",,[]
167,western,300019341,Rössen,"['Roessen', 'Rössen cuture']","Refers to a Neolithic culture and style that developed in the Rhineland and western Germany, was contemporary with the Lengyel culture, and flourished in the fifth and fourth millennia BCE. It followed the relatively homogenous Bandkeramik culture and is characterized by the development of strong local traditions and styles, including pots decorated with lattices, chequers, and curved lines.",,[]
168,western,300019026,Rajasthani (culture or style),['Rajasthan'],"One of the two main schools of the Rajput style of Indian miniature painting, the other being Pahari, with which it is closely allied in terms of technique and subject matter. This one is geographically based in the Central Plains region. The evolution of Rajasthani painting out of early Western Indian painting is not completely understood. It seems to have begun in the 16th century, and in its first phase retained a hieratic and abstract quality. The subject matter is essentially Hindu, with particular attention to the life of Krishna. The literature and painting of the time were products of the contemporary religious development that emphasized devotion to Krishna as the way to salvation. Popular themes were pictorial representations of the musical modes (ragamala) and of love poetry. The style was not much influenced by Mughal painting styles until the eighteenth century when the sharp distinction between the two styles became more obscured. The style developed various distinct schools, some of which are outside of the geographical borders of Rajasthan.",,[]
169,white,300438469,first-phase chief blankets,"['first-phase chief blanket', ""first-phase chief's blanket"", 'first phase chief blanket', ""first phase chief's blanket"", 'blankets, first-phase chief']","Wearing blankets manufactured by Navajo weavers and frequently traded with Plains Native North Americans and to a lesser extent Euro-American settlers. Defined by alternating horizontal bands of indigo, white, red, and black wool. The earliest first phase chief's blanket dates from 1750; blankets continued to be produced in this style until the 1860s. Not associated with rank; ""chief blanket"" refers to their value assigned by Navajo and Plains communities.",,[]
170,white,300386795,Aryan (Nazi regime),[],"Refers to the styles that arose under or were influenced by the ideals of the German Nazi regime (1933-1945), particularly regarding inhabitants of Germany and elsewhere who were of what the Nazis considered the white race of ancient Germanic origin, excluding those of Jewish heritage. The ideas have earlier origins, in the 19th-century writings of Joseph-Arthur de Gobineau and others regarding what they perceived as the inferiority of certain races.",,[]
171,white,300107499,Malanggan style,"['Malanggan', 'Málanggan', 'Malagan', 'Malangan']","The Malanggan style describes a type of narrative ceremonial figurative wooden sculpture, carving or mask native to the region of New Ireland, Australia. Malanggan artworks consist of a single piece of softwood that has been engraved, usually in openwork and painted red, black, yellow, or white. The carvings include references to specific persons, animals, and historical events that played a role in the life of the deceased. There are endless amounts of recorded Malanggan motifs.",,[]
172,white,300021262,Neo-Plastic,"['Neo-Plasticism', 'Neoplasticism', 'Neo-Plasticist', 'Nieuwe Beelding', 'Plastic (art movement)']","Refers to the Dutch artistic style that grew out of the theories of the De Stijl movement and was named by Piet Mondrian in 1919. The style is characterized by a strict adherence to straight lines, right angles, and primary colors along with grey, black, and white.",,[]
173,white,300417394,Dansaekhwa,['Tansaekhwa'],"Dansaekhwa translates to ‘monochrome painting.' It refers to a loose constellation of mostly large abstract paintings done in white, black, brown, and other neutral colors made by [South] Korean artists from the 1960s to 1970s. Dansaekhwa artists used various methods to create their paintings, such as pushing paint, soaking canvas, dragging pencils, and ripping paper. While the style has been often linked with Western and Japanese modes of minimalism and abstraction, the associated artists emphasized their connection to Korean traditional arts and colours and a spiritual return to nature through the creation of infinite space.",,[]
174,white,300018420,"Tang (Chinese culture, style, period)","[""T'ang (Chinese culture, style, period)""]","Refers to the culture, style, and period of a Chinese dynasty of the period 618 to 907 CE, a time considered one of the most brilliant in Chinese history. China flourished as a stable, consolidated empire and the resulting prosperity and patronage created a Golden Age of Chinese painting, metalwork, ceramics, music, and poetry. Chang'an, with its masterful urban planning, remained the main Tang capital and a world center. Taizong (reigned 626-649) and Xuanzong (reigned 712-756) were important Tang rulers and patrons. Buddhism remained influential although it suffered periods of persecution during the Tang dynasty. Paintings from the caves at Dunhuang and stone pagodas such as the Great Wild Goose Pagoda (ca. 652) and the Small Wild Goose Pagoda (ca. 707) in Chang'an have survived. Monumental stone sculpture of the northern provinces displays the new tendency toward fuller, more sensual figures. This tendency also found in secular Tang sculpture, both stone and ceramic. The merging of Indian and Chinese sculpture styles is seen at the cave at Mt. Tianlong, created under the patronage of Empress Wu Zetian (reigned 690-705). Painting, which flourished during the Tang, was dominated by the secular landscape tradition. Li Sixum and Li Zhaodao, father and son, and Wang Wei are three painters' names known to us; probable copies of their work exist. Wang Wei's work, influential for later artists, was intimate and melancholy while the work of Li Sixum and Li Zhaodao features the bright greens and blues of many Tang landscapes. Chinese portrait painting, begun in the Han dynasty, was refined in the Tang by such artists as Wu Daozi. Tang ceramics include sancai earthenware figurines and vessels, typically used as tomb objects, white porcellanous wares such as the well-known Xing ware of Henan province, and the jadelike Yue celadons of Zhejiang province. The use of metal oxides in underglaze decoration was developed in Hunan and Sichuanh provinces and porcelain, although not fully exploited until later, has its origins in the Tang period. Tang decorative arts were influenced by Middle Eastern and other foreign trends during the Tang dynasty, leading to new styles in ceramics and metalwork. For instance, colorful glazed earthenware objects such as ewers and rhytons were made to resemble Persian silverwork and Persian weft patterning were introduced to Chinese textiles. China, in turn, exported its pottery, silk, and printing and paper technology. The Tang dynasty was succeeded by the Later Liang dynasty.",,[]
175,white,300198715,Creole (North American culture),"['Créole (North American culture)', 'Criollo']","In general, the term usually refers to a culture or style produced by people who were born in the Americas or nearby islands, but who were descended from colonists or slaves, as distinguished from people who arrived directly from Europe or Africa, or who were descended from aboriginal populations. It is used to refer to the cultures of different populations in the context of different regions; its usage is often contradictory from region to region. It refers to the culture and styles produced by white people who had Spanish parents and were born in the Spanish territories of North and South America in the sixteenth through eighteenth centuries; their culture and social position were distinguished from residents who had been born in Spain. In modern usage in the context of Latin America, it may refer to the culture of people born locally but of pure Spanish extraction or specifically to traditions of old-line families of predominantly Spanish descent. The term may also refer to the culture of early South American blacks born in America, as distinguished from blacks brought directly from Africa. In Louisiana in the United States it refers to the culture of either French-speaking white descendants of early French and Spanish settlers or of mulattos speaking a form of French and Spanish patois.  It may also refer to the culture of people in the West Indies who were born and naturalized there, but were of Spanish, French, or African descent; in modern usage in the context of the Caribbean, it is often used to refer to Caribbean culture in general, including elements from European, African, Asian, and Amerindian sources.",,[]
176,white,300136735,Venetian glass,"['glass, Venetian']","Refers to distinctive glass made in Venice, Italy. It can refer to early glass made from about 450 CE when glass-makers from Aquileia fled there and were soon joined by others from Byzantium. In addition, the term is particularly used to refer to glass made on the Venetian island of Murano from before 1292 to the present day. It is generally a sodiac type of glass; soda glass is light in weight and highly ductile. Venetian glass incorporates a number of styles and techniques although Venetian glass-makers particularly excelled in the making of colored glass, agate glass, opaque white glass (lattimo), cristallo, filigrana, and millefiori. Engraving is rarely found while enameling and gilding are common, particularly in fifteenth- and sixteenth-century specimens. In order to protect their profits and the secrets of Venetian glass, the Venetians confined glassmakers under pain of death to the island of Murano; however, the techniques were eventually imitated in ""Altare glass"" and ""façon de Venise."" For glass made exclusively on Murano, see ""Murano glass.""",,[]
