,term,URI,aat_bow,cs_scopeNote_tfidf
157,indian,300446847,"['indian', 'one', 'culture', 'adores', 'worship', 'ārādhaka', 'art']",0.721
158,indian,300446702,"['indian', 'architecture', 'general', 'culture', 'aṣṭāṅga', 'eight', 'part', 'term', 'entity', 'art']",0.847
159,indian,300435606,"['southeast', 'new', 'hidden', 'genus', 'subcontinent', 'around', 'australia', 'guinea', 'plant', 'lily', 'curcuma', 'flowering', 'southern', 'china']",0.707
160,indian,300386705,"['rhizomatous', 'subcontinent', 'specie', 'longa', 'test', 'herbaceous', 'chemical', 'alkalinity', 'medicinally', 'stock', 'curcuma', 'perennial', 'common', 'turmeric', 'spice']",0.731
161,indian,300391241,"['resting', 'posture', 'lalitāsana', 'ardhaparyaṅka', 'pendant', 'stool', 'pose', 'ease', 'relaxation', 'lalita', 'downward', 'lalitasana', 'seat', 'royal']",0.59
162,indian,300419333,"['gastropod', 'indian', 'operculum', 'cover', 'aperture', 'west', 'marine', 'specie', 'turbinella', 'snail', 'ocean', 'chank', 'angulata', 'mollusk', 'atlantic', 'sea']",0.546
163,indian,300419418,"['indian', 'gooseberry', 'removing', 'specie', 'phyllanthaceae', 'rust', 'mordant', 'phyllanthus', 'antioxidant', 'nontoxic', 'agent', 'emblica', 'us', 'akaganeite', 'steel']",0.581
164,indian,300389906,"['milky', 'antiquity', 'specie', 'dye', 'murex', 'bolinus', 'snail', 'brandaris', 'secretion', 'expensive', 'lasting', 'exposed', 'predatory', 'sea', 'purple']",0.641
165,indian,300250934,"['gastropod', 'moneta', 'money', 'cowrie', 'cowry', 'shell', 'porcelain', 'couries', 'marine', 'specie', 'ocean', 'part', 'southern', 'monetaria', 'cypraea', 'flourish', 'like']",0.67
166,indian,300400868,"['tamaralli', 'moth', 'root', 'larva', 'bengal', 'specie', 'flowering', 'common', 'munjeet', 'manditti', 'hummingbird', 'cordifolia', 'rubia', 'plant', 'majith', 'indian', 'evergreen', 'hawk', 'alizarin', 'madder', 'manjistha', 'medicinal']",0.647
167,indian,300386135,"['approachability', 'hand', 'indicating', 'abhayamudrā', 'assurance', 'empty', 'represents', 'dispelling', 'protection', 'mudrā', 'mudra', 'fear', 'abhaya', 'gesture']",0.8
168,indian,300446473,"['ornamentation', 'wall', 'indian', 'architecture', 'consisting', 'usually', 'dēvatā', 'alaṁkāra', 'figure', 'exterior', 'divine']",0.778
169,indian,300375510,"['true', 'stem', 'consumed', 'fiber', 'marijuana', 'marihuana', 'caged', 'grass', 'specie', 'cannabis', 'planted', 'cultivated', 'recreational', 'pot', 'hashish', 'hemp', 'seed', 'sativa', 'indian', 'jane', 'feed', 'psychoactive', 'mary']",0.672
170,indian,300375528,"['goatskin', 'stem', 'jowari', 'guinea', 'millet', 'bicolor', 'kaoliang', 'kaffir', 'grain', 'kafir', 'black', 'grass', 'specie', 'corn', 'amber', 'pithy', 'guineense', 'cultivated', 'wild', 'couscous', 'shattercane', 'milo', 'biofuels', 'chicken', 'feterita', 'shatter', 'molasses', 'durra', 'indian', 'cane', 'sudan', 'broom', 'sorghum', 'broomcorn']",0.531
171,indian,300375540,"['indian', 'tree', 'urens', 'specie', 'northern', 'sterculia', 'central', 'native', 'tragacanth', 'india']",0.764
172,indian,300375545,"['true', 'arundinacea', 'maranta', 'gorged', 'root', 'harvested', 'specie', 'guyana', 'west', 'genuine', 'starch', 'arrow', 'tuber', 'indian', 'grated', 'creeping', 'rootstock', 'arrowroot', 'dormant', 'peeled']",0.682
173,indian,300375580,"['suggest', 'indian', 'evolutionary', 'nelumbonaceae', 'nelumbonales', 'consider', 'family', 'two', 'lily', 'aquatic', 'constitute', 'lotus', 'authority', 'botanical']",0.84
174,indian,300375578,"['indian', 'lakebed', 'favorable', 'nelumbo', 'specie', 'year', 'bloom', 'seed', 'circumstance', 'germination', 'aquatic', 'sacred', 'lotus', 'padma', 'recovered', 'nucifera', 'viable']",0.753
175,indian,300400816,"['amami', 'best', 'locust', 'copal', 'gum', 'specie', 'south', 'riverbank', 'ridge', 'resinous', 'jatobá', 'peru', 'scent', 'west', 'exudes', 'slope', 'varnish', 'hymenaea', 'indian', 'bolivia', 'brazilian', 'jatoba', 'courbaril', 'american']",0.596
176,indian,300375339,"['brya', 'coccuswood', 'heartwood', 'wood', 'brittle', 'ebony', 'tree', 'specie', 'central', 'slow', 'coco', 'green', 'growing', 'west', 'cocoawood', 'cocuswood', 'island', 'indian', 'cocus', 'jamaica', 'ebenus', 'caribbean', 'small']",0.627
177,indian,300375339,"['brya', 'coccuswood', 'heartwood', 'wood', 'brittle', 'ebony', 'tree', 'specie', 'central', 'slow', 'coco', 'green', 'growing', 'west', 'cocoawood', 'cocuswood', 'island', 'indian', 'cocus', 'jamaica', 'ebenus', 'caribbean', 'small']",0.627
178,indian,300375347,"['swietenia', 'buruta', 'flowered', 'indian', 'sole', 'sri', 'genus', 'tree', 'satinwood', 'ceylon', 'specie', 'chloroxylon', 'east', 'southern', 'lanka', 'india', 'hardwood']",0.621
179,indian,300375350,"['zanthoxylum', 'tembetaria', 'america', 'africa', 'concha', 'tree', 'timber', 'specie', 'valued', 'south', 'native', 'african', 'flavum', 'west', 'sander', 'island', 'indian', 'satinwood', 'brazilian', 'yellow', 'sandalwood', 'caribbean']",0.699
180,indian,300375360,"['grandis', 'myanmar', 'indian', 'southeast', 'indonesia', 'oak', 'specie', 'tectona', 'year', 'teak', 'malaysia', 'including', 'common', 'caribbean', 'additional', 'india']",0.729
181,indian,300375360,"['grandis', 'myanmar', 'indian', 'southeast', 'indonesia', 'oak', 'specie', 'tectona', 'year', 'teak', 'malaysia', 'including', 'common', 'caribbean', 'additional', 'india']",0.729
182,indian,300375431,"['indica', 'indian', 'drupe', 'greatly', 'specie', 'bce', 'mango', 'fruit', 'weighing', 'assam', 'pound', 'mangifera', 'common', 'plum', 'domesticated', 'india']",0.717
183,indian,300374964,"['flower', 'chestnut', 'ceylon', 'ferrea', 'specie', 'lilin', 'slow', 'centered', 'ironwood', 'gangaw', 'willowy', 'scarlet', 'reach', 'foliage', 'mesua', 'climate', 'indian', 'penaga', 'fragrant', 'rose', 'shining']",0.654
184,indian,300375406,"['sweeter', 'elliptical', 'indian', 'key', 'west', 'specie', 'flavoring', 'aurantifolia', 'bartender', 'omani', 'fruit', 'introduced', 'columbus', 'lime', 'citrus', 'picked']",0.647
185,indian,300343859,"['dalbergioides', 'indian', 'pterocarpus', 'padauk', 'harvested', 'redwood', 'specie', 'burl', 'mahogany', 'often', 'andaman', 'east', 'dalbergiodes', 'hardwood', 'veneer']",0.609
186,indian,300343901,"['indian', 'tree', 'bean', 'specie', 'bignonioides', 'southern', 'wood', 'catalpa']",0.566
187,indian,300374817,"['environmental', 'pod', 'albizia', 'bearing', 'tree', 'walnut', 'specie', 'east', 'medicine', 'tongue', 'lebbeck', 'woman', 'management', 'shade', 'forage', 'india', 'indian', 'fragrant', 'lebbek', 'albizzia', 'length']",0.741
188,indian,300374821,"['indian', 'ebony', 'referring', 'genus', 'rather', 'brasiliensis', 'west', 'specie', 'note', 'product', 'timber', 'dyewood', 'brazilwood', 'braziliensis', 'intended', 'caesalpinia']",0.779
189,indian,300375006,"['forest', 'indian', 'savanna', 'monsoon', 'white', 'family', 'seacoast', 'mangrove', 'asiatic', 'located', 'tropical', 'shrub', 'almond', 'along', 'combretaceae', 'many']",0.671
190,indian,300343670,"['sandal', 'indian', 'santalum', 'currently', 'long', 'specie', 'sandalwood', 'woodworking', 'essential', 'viable', 'woody', 'sizable', 'wood', 'extinction', 'album', 'vulnerable']",0.744
191,indian,300343670,"['sandal', 'indian', 'santalum', 'currently', 'long', 'specie', 'sandalwood', 'woodworking', 'essential', 'viable', 'woody', 'sizable', 'wood', 'extinction', 'album', 'vulnerable']",0.744
192,indian,300343710,"['rainforest', 'attack', 'surian', 'moth', 'cedar', 'tree', 'specie', 'susceptible', 'papua', 'relative', 'afghanistan', 'understory', 'australian', 'darkness', 'tun', 'toon', 'indian', 'ciliata', 'mahogany', 'red', 'toona']",0.684
193,indian,300310579,"['posture', 'watch', 'unmistakably', 'pack', 'cat', 'mierkat', 'recognizable', 'angela', 'mongoose', 'sun', 'probably', 'named', 'although', 'word', 'name', 'live', 'meerkat', 'monkey', 'specie', 'originally', 'near', 'sailor', 'rock', 'sentinel', 'lake', 'sanskrit', 'agile', 'derived', 'meercats', 'zambian', 'animal', 'warren', 'dutch', 'translation', 'suricate', 'ship', 'swahili', 'indian', 'cooperative', 'miercats', 'suricata', 'afrikaans']",0.733
194,indian,300266113,"['eocene', 'primate', 'holocene', 'family', 'sumatra', 'leaping', 'plus', 'tarsiidae', 'island', 'borneo', 'philippine', 'tarsier']",0.717
195,indian,300258401,"['manatee', 'similar', 'specie', 'ocean', 'warm', 'pacific', 'aquatic', 'feeding', 'mammal', 'dugong', 'seagrass', 'dugon', 'coastal']",0.591
196,indian,300266140,"['hindu', 'wall', 'adhisthana', 'indian', 'molded', 'base', 'adhiṣṭhānas', 'adhiṣṭhāna', 'temple', 'southern', 'adhishāna']",0.569
197,indian,300266127,"['space', 'indian', 'intermediate', 'door', 'type', 'sanctum', 'antarālas', 'temple', 'antarala', 'antarāla', 'vestibule', 'front', 'antechamber']",0.608
198,indian,300265171,"['coromandel', 'coromandels', 'lacquer', 'lacquered', 'company', 'screen', 'kuancai', 'twelve', 'twenty', 'shipped', 'gilded', 'madras', 'chinese', 'ten']",0.487
199,indian,300446178,"['architecture', 'sky', 'representing', 'placed', 'āmalaka', 'exposed', 'architectureal', 'liṅga', 'ākāśaliṅga', 'element', 'āmalasāraka', 'crowning']",0.74
200,indian,300447099,"['deity', 'prayer', 'indian', 'type', 'rosary', 'religious', 'bead', 'akṣamālā', 'god', 'formula', 'reciting']",0.613
201,indian,300263269,"['orleans', 'indian', 'carnival', 'london', 'masquerade', 'black', 'toronto', 'brooklyn', 'masker', 'haiti', 'nation', 'vividly']",0.658
202,indian,300263269,"['orleans', 'indian', 'carnival', 'london', 'masquerade', 'black', 'toronto', 'brooklyn', 'masker', 'haiti', 'nation', 'vividly']",0.658
203,indian,300263269,"['orleans', 'indian', 'carnival', 'london', 'masquerade', 'black', 'toronto', 'brooklyn', 'masker', 'haiti', 'nation', 'vividly']",0.658
204,indian,300019213,"['buddha', 'style', 'jina', 'srivijayan', 'kaeo', 'transpeninsular', 'housed', 'cruciform', 'fruition', 'peninsular']",0.701
205,indian,300017634,"['westward', 'indian', 'style', 'wyoming', 'culture', 'arkansas', 'river', 'platte', 'oral', 'nebraska', 'kansa', 'arapahoe', 'arapaho', 'abandoning']",0.784
206,indian,300254307,"['wooden', 'indian', 'popular', 'representing', 'figure', 'american', 'advertising', 'cigar', 'sign', 'store']",0.771
207,indian,300447147,"['asanapatta', 'āsanapaṭṭa', 'dado', 'balcony', 'found', 'indian', 'architecture', 'positioned', 'vēdikā', 'slab', 'hall', 'seat']",0.516
208,indian,300446508,"['vary', 'sanatana', 'sikha', 'endemic', 'jaina', 'aṣṭamaṅgala', 'dharma', 'buddhadharma', 'astamangala', 'motif', 'literally', 'auspicious', 'dharmic']",0.633
209,indian,300215822,"['men', 'indian', 'wrap', 'resemblance', 'nightgown', 'merchant', 'informally', 'banian', 'garment', 'banjans', 'skirted', 'banyan', 'worn', 'caste']",0.612
210,indian,300215822,"['men', 'indian', 'wrap', 'resemblance', 'nightgown', 'merchant', 'informally', 'banian', 'garment', 'banjans', 'skirted', 'banyan', 'worn', 'caste']",0.612
211,indian,300224116,"['used', 'indian', 'classical', 'flute', 'music', 'bamsuris', 'basris', 'bansuri', 'north', 'large', 'bansris', 'transverse', 'hindustani', 'basuris', 'bansuris']",0.717
212,indian,300446507,"['asra', 'word', 'indian', 'architecture', 'dvayasra', 'side', 'often', 'caturasra', 'joined', 'example', 'refers']",0.812
213,indian,300187048,"['anatolian', 'rug', 'carpet', 'designation', 'descriptor', 'origin', 'iranian', 'based', 'given', 'animal', 'motif']",0.752
214,indian,300446334,"['building', 'indian', 'live', 'dwelling', 'architecture', 'house', 'abode', 'people', 'ālaya']",0.744
215,indian,300266137,"['vishnu', 'nelumbo', 'indic', 'seen', 'grace', 'lotus', 'impart', 'padma', 'iconography', 'motif', 'transcendence']",0.569
216,indian,300447069,"['prahāra', 'śikhara', 'kuñjarākṣa', 'antarapatta', 'course', 'kalaśa', 'varaṇḍikā', 'recess', 'kapōtapālī', 'antarapaṭṭa', 'inserted', 'pīṭha']",0.625
217,indian,300250984,"['filled', 'use', 'jali', 'window', 'work', 'grill', 'screen', 'lattice', 'perforated', 'jalee', 'turned', 'mughal', 'meshrebeeyehs']",0.608
218,indian,300447381,"['indian', 'finial', 'style', 'weapon', 'architecture', 'ayudha', 'āyudha', 'kalaśa', 'emblematic', 'placed', 'kaliṅga']",0.743
219,indian,300385968,"['indian', 'style', 'subcontinent', 'culture', 'northeast', 'bangladesh', 'located', 'bangladeshi', 'nationality', 'corner']",0.783
220,indian,300015647,"['indian', 'culture', 'general', 'ocean', 'continental', 'mediterranean', 'continent', 'bounded', 'atlantic', 'africa', 'african', 'sea', 'refers']",0.795
221,indian,300262962,"['french', 'captured', 'patois', 'cagian', 'nova', 'acadia', 'cajian', 'cajun', 'bayou', 'cajen', 'comprises', 'cajan', 'louisiana', 'idiom', 'defines']",0.637
222,indian,300018086,"['spanish', 'chiaroscuro', 'peruvian', 'cuzco', 'favoring', 'netherlandish', 'tradition', 'painter', 'creole', 'circle', 'incan']",0.733
223,indian,300165831,"['accomplishment', 'saisunaga', 'maurya', 'bce', 'dynasty', 'cyclopean', 'vedic', 'nunda', 'nanda', 'later', 'storied', 'pre', 'surpassed']",0.636
224,indian,300019246,"['period', 'sculpture', 'dai', 'annam', 'kinnara', 'figure', 'chinese', 'lokapala', 'lai', 'buddhist']",0.603
225,indian,300447195,"['indian', 'architecture', 'shrine', 'single', 'storey', 'alpavimāna', 'vimāna', 'small']",0.668
226,indian,300446303,"['indian', 'beam', 'bharapatta', 'architecture', 'bhārapaṭṭa', 'type']",0.651
227,indian,300386134,"['pas', 'lower', 'abhanga', 'standing', 'perpendicular', 'pose', 'slight', 'would', 'axis', 'ābhaṅga', 'bend', 'navel']",0.565
228,indian,300446969,"['jamb', 'indian', 'bāhyaśākhā', 'outermost', 'bahyasakha', 'door', 'architecture', 'bahirśākhā', 'bahyaśākhā']",0.559
229,indian,300446930,"['indian', 'architecture', 'āliṅga', 'necking', 'column', 'band', 'rectilinear', 'recess', 'antarita']",0.683
230,indian,300444166,"['current', 'idealized', 'brazilian', 'started', 'romantic', 'literature', 'indianism', 'nationality', 'symbol', 'represented']",0.866
231,indian,300386143,"['yoga', 'restricted', 'symbolic', 'hand', 'mudrās', 'meditation', 'ritual', 'reassurance', 'indic', 'mudrā', 'mudra', 'yin', 'moodra', 'gesture']",0.628
232,indian,300419313,"['widely', 'ayurvedic', 'ayurveda', 'practiced', 'part', 'curative', 'care', 'health', 'traditional', 'preventive', 'medicine', 'system']",0.778
233,indian,300447385,"['culture', 'indian', 'alakā', 'wig']",0.646
234,indian,300224299,"['pellet', 'damaru', 'ḍamaru', 'end', 'hourglass', 'lacing', 'hoop', 'dambarus', 'drum', 'crosslacing', 'strike', 'twirled', 'damrus', 'tightened', 'damarus']",0.352
235,indian,300386675,"['ghanta', 'gong', 'ghantas', 'specific', 'handbell', 'music', 'paired', 'vajra', 'instrument', 'ghaṇṭās', 'buddhist']",0.635
236,indian,300140253,"['movable', 'guéridon', 'louis', 'pedestal', 'candlestands', 'table', 'derivation', 'exoticism', 'uncertain', 'xvi', 'negress', 'denoting', 'guéridons', 'blackamoors']",0.788
237,indian,300446718,"['indian', 'image', 'culture', 'arcā', 'worship', 'subject', 'art']",0.748
238,indian,300266316,"['weaving', 'karkhana', 'kind', 'manufactory', 'vocational', 'enameling', 'illumination', 'sultanate', 'kārkhānās', 'mughal', 'karkana', 'multiple', 'sponsored', 'karkhanas', 'kārkhānā']",0.805
239,indian,300018958,"['indian', 'style', 'belonging', 'culture', 'british', 'colony', 'colonial', 'india']",0.833
240,indian,300263420,"['cupola', 'indian', 'saracenic', 'vista', 'fusion', 'architecture', 'painstaking', 'indo', 'polychrome', 'onion', 'indic', 'charcterized', 'mughal', 'arcaded', 'precise', 'british', 'anglo']",0.701
241,indian,300417404,"['bengal', 'assisted', 'started', 'follower', 'abanindranath', 'school', 'national', 'tagore', 'art', 'revive', 'academic']",0.747
242,indian,300018988,"['although', 'compete', 'lithograph', 'kalighat', 'depicted', 'demonstrates', 'pilgrim', 'watercolor', 'inexpensively', 'calcutta']",0.77
243,indian,300018999,"['shown', 'drop', 'painting', 'arbitrary', 'emerald', 'pahari', 'beetle', 'school', 'exaggerated', 'manner', 'basohli']",0.718
244,indian,300018997,"['punjab', 'style', 'rajput', 'traveled', 'painting', 'regional', 'foothill', 'main', 'pahari', 'garhwal', 'school', 'hill', 'artist']",0.696
245,indian,300019029,"['bikaner', 'dehli', 'indebtedness', 'princely', 'subsequent', 'mughal', 'rajasthani', 'school', 'sympathy', 'consistent']",0.745
246,indian,300019107,"['deity', 'sandstone', 'style', 'lintel', 'nan', 'hindu', 'foursquare', 'sensuous', 'funanese', 'shrine', 'siva', 'figure', 'funan', 'angkorean', 'pre', 'mekong']",0.535
247,indian,300019120,"['adorning', 'hindu', 'foliate', 'corbelled', 'preah', 'kompong', 'sculpture', 'cella', 'similarity', 'repeating', 'shiva', 'colonnettes']",0.678
248,indian,300018574,"['style', 'japanese', 'great', 'tenjikuyo', 'rooflines', 'kamakura', 'todai', 'buddha', 'simple', 'bold', 'city', 'japan', 'tenjiku', 'daibutsuyo', 'indian', 'reconstruction', 'daibutsu', 'powerfully', 'curving']",0.754
249,indian,300121571,"['siamese', 'current', 'cross', 'hindu', 'sumatran', 'javanese', 'designating', 'islamic', 'peninsular', 'featuring', 'malay', 'malayan']",0.802
250,indian,300018706,"['son', 'culture', 'bronze', 'perdue', 'dông', 'textile', 'indochina', 'development', 'indonesian', 'dongson', 'drum', 'dong', 'mimicked', 'period', 'viewed', 'cire', 'dongsonian']",0.712
251,indian,300018761,"['feature', 'style', 'javanese', 'diadem', 'shrividjaya', 'clad', 'srivijaya', 'blending', 'creed', 'shrivijaya', 'peninsular', 'torso', 'buddhist']",0.575
252,indian,300417414,"['demand', 'increased', 'elite', 'academy', 'salon', 'bombay', 'realistic', 'portraiture', 'raj', 'calcutta', 'realism', 'academic']",0.749
253,indian,300018870,"['dock', 'new', 'measurement', 'harappan', 'thrived', 'technique', 'harappa', 'indus', 'bronze', 'metallurgy', 'engineering', 'accurate', 'harrapan']",0.737
254,indian,300018405,"['wall', 'gao', 'wei', 'northern', 'ceramic', 'sculpture', 'asian', 'yang', 'rule', 'dynasty']",0.587
255,indian,300017543,"['kennebec', 'united', 'protection', 'separately', 'confederacy', 'furnish', 'mutual', 'tribe', 'abenaki', 'reside', 'wabanaki', 'abnaki', 'iroquois']",0.817
