,term,entity_id,text_1,text_2,text_3,text_4,text_5
741,indigenous,Q103817,indigenous people,"['indigenous peoples', 'aboriginal peoples', 'traditional peoples', 'native peoples', 'indigenous culture']",['ethnic groups descended from and identified with the original inhabitants of a given region'],[],"['population group', 'people', 'ethnic group', 'minority group']"
744,indigenous,Q170355,Indigenous Australians,"['Aboriginal Australians', 'Australian Aboriginals', 'Torres Strait Islanders', 'Aborigines', 'Australian Aborigines']",['type of ethnic group consisting of native peoples of the Australian continent and Torres Strait Islands'],"['human population', 'indigenous people']","['Australians', 'inhabitant', 'indigenous people']"
745,indigenous,Q108808000,history of Amerindian peoples,"['Native American history', 'history of indigenous peoples of the Americas', 'Indigenous history', 'Amerindian history', 'Amerindian peoples history']","['history of peoples indigenous to the Americas, including the continents as well as nearby islands']","['history of a geographic region', 'ethnic history']",['human history']
748,indigenous,Q3557982,Indigenous people in Peru,"['Indigenous peoples in Peru', 'Native Peruvians']","[""distinct ethnic groups who have inhabited the country of Peru's territory since before the arrival of Europeans""]",['population group'],['indigenous people']
750,indigenous,Q2986880,indigenous people,"['indigenous communities', 'adat communities', 'adat village']","['Indonesian term referring to ""communities that traditionally inhabit certain area because they are linked to their ancestral origins,"" not to be confused with traditional/indigenous communities in general']",[],"['indigenous people', 'Indonesians']"
753,indigenous,Q5533462,genocide of indigenous peoples,"['genocide of native peoples', 'genocide of aboriginal peoples']",['genocide of native inhabitants of a region'],[],['genocide']
754,indigenous,Q907924,Plains Indians,"['Interior Plains Indians', 'indigenous people of the Great Plains and Canadian Prairies']",['Native Americans/First Nations peoples of the Great Plains of North America'],"['cultural region', 'ethnic group']",[]
755,indigenous,Q3573248,Yuqui,['Yuqui people'],Indigenous group of South America of Amazonian origin and Tupi-Guarani linguistic transculturation,['ethnic group'],[]
756,indigenous,Q1493806,indigenous peoples of Australia,"['Australian aborigine people', 'Australian aborigines', 'Australian indigenous people', 'indigenous people of Australia', 'Aboriginal Australians']",['groupings of people that existed before the British colonisation of Australia in 1788'],['ethnic group'],['indigenous people']
759,indigenous,Q3339252,Ngada,['Ngada peoples'],"multiethnic indigenous group native to central Flores region of Flores Island in East Nusa Tenggara, Indonesia","['ethnic group', 'ethnic group in Indonesia']",['Indonesians']
760,indo,Q6025564,Indo-Semitic,['Indo-Semitic languages'],"['linguistic hypothesis of a genetic relationship between Indo-European and Semitic; popular in the 19th century, but mostly discounted in modern times']",['language family'],[]
763,indo,Q192170,Prakrit,,"collective name for the common Indian Middle Indo-Aryan languages spoken between 3rd century BCE and 8th century CE, separated from Sanskrit by wide divisions of caste, religion, and geography","['historical language', 'language group']",['Middle Indo-Aryan']
764,indo,Q3832962,Pontic,['Pontic languages'],"proposed language macrofamily, comprising the Indo-European and Northwest Caucasian language families",['language family'],[]
765,indo,Q1815070,Paleo-Balkan,['Paleo-Balkan languages'],"various extinct Indo-European languages that were spoken in the Balkans in ancient times, genetically not related",[],['Indo-European']
766,indo,Q3236316,Middle Indo-Aryan,"['Middle Indo-Aryan languages', 'Middle Indic']",['historical group of Indo-Aryan languages from 600 BCE to 1000 CE'],"['language family', 'chronolect']",['Middle-Modern Indo-Aryan']
769,indo,Q149386,Phrygians,,ancient Indo-European speaking people,['isolated human group'],[]
770,indo,Q4342542,Paleo-European languages,,"(Mainly ancient) languages of Europe not included in Indo-European, Uralic, Turkic or Semitic.",[],[]
771,indo,Q792316,Ancient Belgian,"['Belgian language', 'Belgian']","hypothetical extinct Indo-European language, spoken in Belgica (northern Gaul) in late prehistory",['extinct language'],['Indo-European']
772,indo,Q1661685,Indo-Sassanids,,['Branch of Sasanian Persians ruling Bactria (c.230–c.365)'],"['historical country', 'civilization']",[]
773,indo,Q2453813,Indo-Iranians,"['Indo-Iranian cultures', 'Indo-Iranic', 'Arya', 'Indo-Iranian peoples']",['various peoples speaking these languages'],['people'],['Indo-Aryan peoples']
777,indos,Q6026682,Indos in colonial history,,['Eurasian people of mixed Indonesian and European descent'],[],[]
778,indos,Q18340488,Indus,['Indos'],['mythological king of Scythia'],"['mythological Greek character', 'human who may be fictional']",[]
779,indos,Q18340494,Indus,['Indos'],['Indian hero in Greek mythology'],['mythological Greek character'],[]
780,indos,Q5972237,INDOS,['Indian National Database of Seafarers'],['Indian seafarers database'],[],[]
781,indos,Q51443863,"Aromatvm, et simplicivm aliqvot medicamentorvm apvd Indos nascentivm historia: primùm quidem Lusitanica lingua per dialogos",,"['Antverpiæe :ex officina Plantiniana, apud viduam, & Ionnem Moretum,1593. | Missouri Botanical Garden, Peter H. Raven Library View Book']",['publication'],[]
782,indos,Q6026685,Indos in pre-colonial history,,,[],[]
783,inuit,Q189975,Inuit,"['Inuk', 'Inuits']",['group of peoples of Arctic North America'],"['ethnic group', 'people']","['Eskimo', 'Indigenous people in Canada']"
784,inuit,Q642019,Caribou Inuit,,['ethnic group living in northern regions of Canada'],['ethnic group'],[]
785,inuit,Q603749,Dorset culture,"['Dorset Tradition', 'Kalaallit Nunaat']",Paleo-Eskimo culture (500 BCE–1500 CE) that preceded the Inuit in the Arctic of North America,['archaeological culture'],[]
786,inuit,Q25705896,Inuit clothing,,['traditional costume of the Inuit peoples'],[],"['clothing of indigenous peoples of North America', 'traditional costume']"
788,inuit,Q2714194,Inuit culture,,['culture of the Inuit in the Arctic and Subarctic region'],[],"['culture', 'indigenous cultures of the Americas']"
790,inuit,Q7198347,Inuit music,['Pisik'],['music genre'],"['music by ethnic group', 'music genre']","['indigenous music of North America', 'music of Canada']"
791,inuit,Q6059247,Inuit doll,,"['dolls made by indigenous people of Arctic areas of Alaska, Canada, and Greenland']",[],[]
792,inuit,Q27824520,Inuit reserved land,,['territory reserved for the inuits of Quebec'],[],"['census subdivision', 'lands inhabited by indigenous peoples', 'local municipality of Quebec']"
793,inuit,Q17036301,West Greenlandic Pidgin,,extinct Greenlandic-based contact language once used between the Inuit of Greenland and European traders,['pidgin'],[]
794,inuit,Q1671647,Inuktun,"['North Greenlandic', 'Inuktun language']",Inuit language of northwestern Greenland,['dialect'],['Eastern Canadian Inuktitut']
795,inuits,Q189975,Inuit,"['Inuk', 'Inuits']",['group of peoples of Arctic North America'],"['ethnic group', 'people']","['Eskimo', 'Indigenous people in Canada']"
796,inuits,Q27824520,Inuit reserved land,,territory reserved for the inuits of Quebec,[],"['census subdivision', 'lands inhabited by indigenous peoples', 'local municipality of Quebec']"
797,inuits,Q4532729,eskimology,"['inuitology', 'arctic studies']",complex of humanities sciences relating to Eskimos (Inuits),['area studies'],[]
798,inuits,Q66062734,The Role of Traditional or Western Diet in the TBC1D4 Gene on Glucose Homeostasis in Greenland Inuits,,['clinical trial'],['clinical trial'],[]
799,kaffir,Q1285250,kaffir,"['kaffer', 'cafri', 'the k-word', 'Kaffirs']","['a slur used to refer to indigenous black people in South Africa; derived from the Arabic term for ""unbeliever"", i.e. pagan']",['ethnic slur'],[]
800,kaffir,Q3607819,alastrim,"['Kaffir-pox', 'white pox', 'variola minor', 'Alastrim (disorder)', 'Variola minor', 'cottonpox', 'milkpox', 'whitepox', 'Alastrim']",['milder form of smallpox'],['class of disease'],['smallpox']
801,kaffir,Q2905047,sorghum beer,"['millet beer', 'dolo', 'chapalo', 'tchapalo', 'kaffir beer', 'bantu beer', 'utshwala', 'Millet beer']",['beer originating in sub-Sahara Africa'],[],['alcoholic beverage']
802,kaffir,Q60788910,Kaffir Forest,,['village in India'],['village in India'],[]
803,kaffir,Q60788914,Kaffir Khasmahal,,['village in India'],['village in India'],[]
804,kaffir,Q582594,Xhosa Wars,"['Cape Frontier Wars', 'Kaffir Wars']",['series of conflicts'],['conflict'],[]
805,kaffir,Q6345995,Kaeng pa,"['forest curry', 'jungle curry']","spicy and watery curry variety from the forested areas of Thailand; lacks coconut milk; includes kaffir lime peel and leaves, lemongrass, green peppercorn, galangal, garlic, pea eggplant, and chili",[],['Thai curry']
806,kaffir,Q6346098,Kaffir Folk-lore,,,['literary work'],[]
807,kaffir,Q23091825,The Kaffir Diamond,,['play'],['literary work'],[]
808,kaffir,Q109985387,A Kaffir Village,,['watercolour by Samuel Daniell'],['watercolor painting'],[]
809,kaffirs,Q1285250,kaffir,"['kaffer', 'cafri', 'the k-word', 'Kaffirs']","['a slur used to refer to indigenous black people in South Africa; derived from the Arabic term for ""unbeliever"", i.e. pagan']",['ethnic slur'],[]
810,kaffirs,Q7585926,Sri Lanka Kaffirs,,['Ethnic group'],['ethnic group'],[]
811,kaffirs,Q7398555,Safed-Posh Kaffirs,,,[],[]
812,lilliputian,Q2419953,person of short stature,"['Lilliputian', 'midget (Kami)']",['person of unusually short stature'],[],['human']
813,lilliputian,Q649340,Alice in Wonderland syndrome,"['lilliputian hallucinations', ""Todd's syndrome"", 'AiWS', 'dysmetropsia']",['neuropsychological condition'],['psychopathological syndrome'],['dysmetropsia']
814,lilliputian,Q28181146,Pollard’s Lilliputian Opera Company,,"[""series of professional children's opera troupes""]",['opera company'],[]
815,lilliputian,Q39037416,Lilliputian Hitcher,['Angel Invasion'],['1995 episode 13 of Neon Genesis Evangelion'],"['television series episode', 'anime television series episode']",[]
816,lilliputian,Q19106381,To The Same. On Her Wishing To Have A Lilliputian To Play With.,,['poem'],['poem'],[]
817,lilliputian,Q3224498,The Lilliputian Minuet,,['1905 film by Georges Méliès'],['short film'],[]
818,lilliputian,Q97788366,"A Lilliputian Vauxhall, Grotesque Borders for Rooms & Halls",,"['print by Thomas Rowlandson (MET, 59.533.1276)']",['print'],[]
819,lilliputian,Q108507979,Lilliputian Hitcher,,['13th episode of podcast Evangelion: A Commentary'],['podcast episode'],[]
820,lilliputians,Q64593875,Gulliver and the Lilliputians,,['1923 live-action/animated film by Albert Mourlain'],"['feature film', 'live-action/animated film']",[]
821,lilliputians,Q2036245,"Cheese Mites; or, Lilliputians in a London Restaurant",,['1901 film by Walter R. Booth'],['short film'],[]
822,lilliputians,Q95681496,Eva Jessie McBeath,,"(1892–1978) Actress, dance judge, and producer of amateur plays, pantomines and operas. Born in Australia; sister of Carrie (Mrs John Wyatt) and Olive Moore (Mrs Harry Barrett). As Eva Moore she toured with the Pollard Lilliputians in America, Japa",['human'],[]
823,low-income countries,Q106465623,Food crops in the low-income countries / Ralph Waldo Cummings. - 1976,,['book'],"['version, edition, or translation']",[]
824,low-income countries,Q111217937,Free and open source software in low-income countries: Emergent properties?,['Free and Open Source Software in low-income countries: Emergent properties?'],['conference paper published in 2008'],['conference paper'],[]
826,low-income countries,Q112465689,"Improving pain assessment, management, and research in low-income countries: An example of Nepal",,['2020 doctoral thesis by Saurab Sharma at University of Otago'],['doctoral thesis'],[]
827,low-income countries,Q1454602,low-income country,['low-income countries'],,[],['country']
828,low-income countries,Q17105638,School feeding in low-income countries,,['social safety net'],[],[]
829,low-income countries,Q63595183,Evaluation of Screening Algorithms Based on Self-collection and HPV Testing With Partial Genotyping for the Prevention of Cervical Cancer Among HIV-infected Women in Low-income Countries,,['clinical trial'],['clinical trial'],[]
830,low-income countries,Q66392996,Development of a Robust and Reliable Pulse Oximeter for Children With Pneumonia in Low-income Countries,,['clinical trial'],['clinical trial'],[]
831,low-income countries,Q6692709,Low-Income Countries Under Stress,,['For implementation of reforms necessary for re-engagement with the international community and address urgent social needs'],[],[]
832,low-income country,Q113927823,Neonatal Acquisition of ESBL-PE in a Low-income Country - NeoLIC,,['clinical trial'],['clinical trial'],[]
833,low-income country,Q1454602,low-income country,['low-income countries'],,[],['country']
834,low-income country,Q59639172,Low-Income Country Debt Cancellation: H.R. 2634 and S. 2166,,['Congressional Research Service report'],['Congressional Research Service report'],[]
835,low-income country,Q63394005,AniMovil mHealth Support for Depression Management in a Low-Income Country,,['clinical trial'],['clinical trial'],[]
836,low-income country,Q67133965,Task Sharing for the Care of Severe Mental Disorders in a Low-income Country,,['clinical trial'],['clinical trial'],[]
837,madras,Q1352,Chennai,['Madras'],"['megacity and capital of Tamil Nadu, India']","['city', 'big city', 'million city', 'state capital', 'business cluster']",[]
838,madras,Q286536,Corporation of Chennai,"['Madras Corporation', 'Corporation of Madras', 'Chennai Corporation']",['municipal corporation for Chennai City'],['municipal corporation in India'],[]
840,madras,Q257382,Chennai Central railway station,"['Madras Central', 'Puratchi Thalaivar Dr. M. G. Ramachandran Central railway station', 'Puratchi Thalaivar Dr M G Ramachandran Central railway station', 'Chennai Central station', 'MGR railway station']","['railway terminus in the city of Chennai, Tamil Nadu, India']",['railway station'],[]
841,madras,Q63246173,"Madras Herbarium, Botanical Survey of India, Southern Regional Centre, Tamil Nadu Agricultural University Campus at Coimbatore, Coimbatore, Tamil Nadu, India",,,['organization'],[]
842,madras,Q49478269,City of Madras Park,,"['park in Denver, Colorado, United States of America']",['park'],[]
843,madras,Q10853395,Madras Municipal Airport,['MDJ'],"['airport in Oregon, United States of America']",['airport'],[]
844,madras,Q65959672,"State Bank of India, Madras Road branch",,,['State Bank of India branch'],[]
845,madras,Q65956219,"State Bank of India, Iit, Madras branch",,"['Branch of State Bank of India at Iit, Madras']",['State Bank of India branch'],[]
847,madras,Q502670,Chennai International Airport,"['Madras International Airport', 'Anna International Terminal', 'Kamraj Domestic Terminal', 'Meenambakkam Airport', 'MAA', 'VOMM', 'CHENNAI', 'Madras Airport']","['airport in Chennai, India']","['international airport', 'airport', 'commercial traffic aerodrome']",[]
849,madras,Q65996060,"State Bank of India, Madras University branch","['SBI, Madras University branch']",,['State Bank of India branch'],[]
851,maroon,Q14632167,Maroon culture in Suriname,,,['aspect in a geographic region'],[]
852,maroon,Q8756345,Category:People of Jamaican Maroon descent,,['Wikimedia category'],['Wikimedia category'],[]
853,maroon,Q1542741,Palmares,,maroon community of escaped slaves in colonial Brazil,"['historical country', 'quilombo']",[]
854,maroon,Q17379998,Maroon Formation,,"['geologic formation in Colorado, United States']",['formation'],[]
855,maroon,Q110143374,The Roles of Land and Orography On Precipitation and Ocean Circulation in Global Climate Models,,"doctoral dissertation by Elizabeth A. Maroon, University of Washington, 2016","['doctoral thesis', 'written work']",[]
856,maroon,Q110143265,The Location of Tropical Precipitation in Idealized Atmospheric General Circulation Models Forced With Andes Topography and Surface Heat Fluxes,,"master's thesis by Elizabeth Allison Maroon, University of Washington, 2013","[""master's thesis"", 'written work']",[]
857,maroon,Q48815098,Maroon State School and Maroon War Memorial,,"['historic site in Queensland, Australia']",[],[]
858,maroon,Q2659044,Businenge Tongo,"['Eastern Maroon Creole', 'Nenge']",,"['creole language', 'language', 'modern language']",['English-based creole languages']
859,maroon,Q49900146,East Maroon Creek,,"['natural watercourse in Pitkin County, Colorado, United States of America']",['natural watercourse'],[]
860,maroon,Q1093206,Jamaican Maroon spirit-possession language,,['language'],['sacred language'],[]
861,maroons,Q6127426,Jamaican Maroons,"['Leeward Maroons', 'Windward Maroons']",['Africans and their descendants who liberated themselves from enslavement and formed independent settlements.'],['ethnic community'],"['African Jamaican', 'maroons']"
864,maroons,Q445485,maroons,,"['African refugees who escaped from slavery in the Americas, and their descendants']","['ethnic group', 'group of humans', 'dictionary page in Wikipedia']",[]
865,maroons,Q1415423,quilombo,['𝚊𝚕𝚒á𝚜 𝚊𝚕é𝚖 𝚍𝚎 𝚌𝚛𝚒𝚊𝚛 𝚞𝚖𝚊 𝚏𝚊𝚣𝚎𝚗𝚍𝚊 𝚊𝚘𝚗𝚍𝚎 𝚙𝚘𝚍𝚒𝚊𝚜 𝚜𝚎𝚛 𝚎𝚜𝚌𝚛𝚊𝚟𝚒𝚣𝚊𝚍𝚘 𝚎𝚕𝚎𝚜 𝚜𝚊í𝚛𝚊𝚖 𝚍'],"Brazilian hinterland human settlement founded by people of African origin including the Quilombolas, or Maroons",['community'],"['human settlement', 'social movement']"
866,maroons,Q6127428,Jamaican Maroons in Sierra Leone,,['ethnic group'],['isolated human group'],[]
867,maroons,Q1903204,Bushinengue,"['Surinamese Maroons', 'Marrons', 'Businenge']",['Ethnic group of enslaved African origin'],['ethnic group'],['maroons']
868,maroons,Q112950919,Social media and live streaming : reaching and engaging fans? : the case of Facebook Live and the Queensland Maroons,,['2019 doctoral thesis by Sarah Wymer at Massey University'],['doctoral thesis'],[]
869,maroons,Q107350976,Material beginnings of the Saramaka Maroons : an archaeological investigation,,['dissertation by  Cheryl Ngwenyama White'],"['version, edition, or translation', 'dissertation']",[]
870,maroons,Q101413681,Queenslanders,"['Queensland residents', 'Banana-Benders', 'Banana Benders', 'Cane Toads', 'Maroons']","['residents of Queensland, Australia']",['human population'],"['Australians', 'inhabitant']"
871,maroons,Q108540274,Category:Toledo Maroons people,,['Wikimedia category'],['Wikimedia category'],[]
872,maroons,Q8609501,Category:Maroons (people),,['Wikimedia category'],['Wikimedia category'],[]
873,medicine man,Q266750,medicine man,"['medicine woman', 'medicine-man']",['Native American traditional healer and spiritual leader'],['profession'],"['healer', 'religious leader']"
874,medicine man,Q111642613,"Dr. Walker, Medicine Man: Assimilative Healthcare and Oglala Healing at Pine Ridge Reservation, 1896–1914",,"[""master's thesis""]","[""master's thesis""]",[]
875,medicine man,Q104853010,Bawlpu,,medicine man and priest in traditional Mizo village,[],[]
876,medicine man,Q6144422,James Trosper,,native American medicine man,['human'],[]
877,medicine man,Q109499757,Medicine Man,,['Wellcome Collection exhibition'],['exhibition'],[]
878,medicine man,Q20486967,"Medicine Man, Performing His Mysteries over a Dying Man",,['painting by George Catlin'],['painting'],[]
879,medicine man,Q17516119,György Szabó,"['Uncle Gyuri Szabó', 'the medicine man of Bükk']",['Hungarian naturopath'],['human'],[]
880,medicine man,Q49943748,Medicine Man Creek,,"['natural watercourse in Valdez–Cordova Census Area, Unorganized Borough, United States of America']",['natural watercourse'],[]
881,medicine man,Q71292195,JSC (AV) - STARPHAC - Papago Reservation - Medicine Man / CHM Training School Phoenix (NAID 80620019),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
882,medicine man,Q6264486,John Wilson,"[""Nishkû'ntu Mood Head""]",Caddo-Delaware-French medicine man and religious leader,['human'],[]
883,medicine men,Q54641544,Chinese Medicine Men: Consumer Culture in China and Southeast Asia,,"['Cochran, Sherman - 2006']",['literary work'],[]
884,medicine men,Q67625494,MODERN INDIAN MEDICINE MEN (NAID 12701),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[]
885,medicine men,Q79924032,Mola: Medicine Men Curing the Sick,,['textile by unknown artist (1971.212)'],['textile'],[]
886,medicine men,Q7750878,The Medicine Men,,"['Louisiana-American music production group from New Orleans, Louisiana, U.S.']",['musical group'],[]
887,medicine men,Q30441244,Ralph Samantha & The Medicine Men,,,['musical group'],[]
888,medicine men,Q51442135,Annual ceremony of the Pawnee medicine men,,"['Chicago :Field Museum of Natural History,1923. | Field Museum of Natural History Library']",['publication'],[]
889,medicine men,Q64156076,Victoria Chipps of the Horn Chipps Lineage of Medicine Men on her 90th Birthday with her Great Grand-daughter,,['photograph in the National Gallery of Art (NGA 156836)'],['photograph'],[]
890,medicine men,Q79924009,Mola: Two Medicine Men,,['textile by unknown artist (1971.204)'],['textile'],[]
891,medicine men,Q7750879,The Medicine Men,,['episode of The Avengers'],['television series episode'],[]
892,medicine men,Q114534706,The Medicine Men,,['episode of The Mod Squad (S4 E6)'],['television series episode'],[]
893,mestizo,Q106713,mestizo,"['Mestiza', 'Indo-Mestizo', 'mestizos', 'Mestizas', 'mestiza', 'mestizaje', 'mestiso']",['Spanish term to denote a person with European and Indigenous American ancestry'],['casta'],['multiracial people']
895,mestizo,Q4974225,Bronze race,,racial classification used since the early 20th century by Latin American writers to refer to the mestizo population that arose in the Americas with the arrival of Latin European colonists intermingling with the New World's Amerindian peoples,['race (human categorization)'],[]
896,mestizo,Q3088076,Ladino people,,"mix of mestizo or hispanicized peoples in Latin America, principally in Central America",['ethnic group'],[]
897,mestizo,Q15309715,Category:American people of Mestizo descent,,['Wikimedia category'],['Wikimedia category'],[]
898,mestizo,Q5448617,Filipino mestizo,['Filipina mestiza'],['racial identifier'],['ethnic group'],[]
899,mestizo,Q107342119,The relationship between internally and externally generated violence in an Andean Mestizo Colombian community,,['doctoral thesis by Santiago Alvarez'],['doctoral thesis'],[]
900,mestizo,Q15355263,Category:Peruvian people of Mestizo descent,,['Wikimedia category'],['Wikimedia category'],[]
901,mestizo,Q15355102,Category:People of Mestizo descent,,['Wikimedia category'],['Wikimedia category'],[]
902,mestizo,Q7918350,vegetalismo,,practice of mestizo shamanism in Peruvian Amazonia,[],[]
903,mestizo,Q17078871,Mestizo Colombian,,['Ethnic group'],[],"['mestizo', 'Colombians']"
904,mestizos,Q106713,mestizo,"['Mestiza', 'Indo-Mestizo', 'mestizos', 'Mestizas', 'mestiza', 'mestizaje', 'mestiso']",['Spanish term to denote a person with European and Indigenous American ancestry'],['casta'],['multiracial people']
905,mestizos,Q16151565,Mestizos in the United States,,['ethnic group'],['ethnic group by residency'],"['mestizo', 'Hispanic and Latino Americans']"
906,mestizos,Q6011525,Mestizos and castas in New Spain,,['mixed ethnic groups in Spanich colonial America'],['ethnic group by residency'],"['mestizo', 'casta']"
907,mestizos,Q60188605,"Indians and Mestizos in the ""Lettered City"" : Reshaping Justice, Social Hierarchy, and Political Culture in Colonial Peru",,['non-fiction book'],['non-fiction work'],[]
908,mestizos,Q6011515,Mestizos in Mexico,,['ethnic group'],['ethnic group'],"['mestizo', 'Mexicans']"
909,mestizos,Q20141564,Ejido Matlapa Mestizos,,['human settlement in Mexico'],['human settlement'],[]
910,mestizos,Q18343999,mestizos in Venezuela,,['Venezuelan ethnic group'],['ethnic group'],"['mestizo', 'Venezuelans']"
911,mestizos,Q60190419,"El peso de la sangre : limpios, mestizos y nobles en el mundo hispánico",,['non-fiction book'],['non-fiction work'],[]
912,mestizos,Q23686436,Punta Mestizos,,"['peninsula in Córdoba Department, Colombia']",['peninsula'],[]
913,mestizos,Q57234620,Indigenous Mestizos,,['first book by Marisol de la Cadena'],"['version, edition, or translation']",[]
914,metis,Q4763645,Anglo-Métis,"['Anglo-Metis', 'Countryborn', 'Black Scots', 'Native English']",['19th century community of the Métis people of Canada'],['ethnic group'],['Métis']
915,metis,Q262457,Métis,"['Metis', 'Michif', 'Bois Brûlés', 'Bois Brûlé']",['mixed indigenous ethnic group of Canada and the US'],['ethnic group'],"['Indigenous people in Canada', 'indigenous people']"
916,metis,Q6950152,Métis in the United States,['Metis people'],['indigenous Americans of mixed ancestry'],['ethnic group'],['Métis']
917,metis,Q6950150,Métis in Alberta,['Metis in Alberta'],['Alberta’s descendants of mixed Indigenous peoples and European families'],['aspect in a geographic region'],[]
918,metis,Q110068902,Metis,"['Metissen', 'Métis']",['mixed Congolese-Belgian ethnic group'],['ethnic group'],"['Belgians', 'Congolese', 'Rwandans', 'Burundians']"
919,metis,Q6950139,Métis Nation British Columbia,['Metis Nation British Columbia'],['Canadian organization representing Métis people'],['political organization'],[]
920,metis,Q6950137,Métis French,"['Metis French', 'français métis']",['variety of French used by the Métis people'],['language'],['Canadian French']
921,metis,Q55703384,Misha,"['Misha Nogha Chocholak', 'Misha Nogha', 'Misha Chocholak']","US author (1955-    ), of Native American (Metis-Cree) background",['human'],[]
922,metis,Q72698025,Metis Eastern Tribal Indian Society of Maine,,"['historical society in Maine, United States']",['historical society'],[]
923,metis,Q7914227,Vancouver Métis Community Association,['Vancouver Metis Community Association'],['Métis community organization in Canada'],[],[]
924,mohammedan,Q113493444,Chinese Mohammedans: a group of Mohammedan chair bearers in N. China.,,['missionary postcard by Society for the Propagation of the Gospel'],['postcard'],[]
925,mohammedan,Q2367463,Mohammedan,,['formerly common term referring to Islam'],['word'],[]
926,mohammedan,Q60755390,Mohammedan Literary Society,,,['organization'],[]
927,mohammedan,Q99222909,Catholic Encyclopedia (1913)/Mohammedan Confraternities,,,['encyclopedia article'],[]
928,mohammedan,Q42193074,The Mohammedan Conquest of Egypt and North Africa,,,['creative work'],[]
929,mohammedan,Q104968492,Catalogue of the ivory carvings of the Christian era with examples of Mohammedan art and carvings in bone in the Department of British and Mediaeval Antiquities and Ethnography of the British Museum,,,['museum catalogue'],[]
930,mohammedan,Q19094101,The Mohammedan system of theology,,,[],[]
931,mohammedan,Q1471031,Mohammedan S.C.,['Mohammedan Sporting Club'],"['Indian multi-sports club based in Kolkata, West Bengal']",['association football club'],[]
933,mohammedan,Q113473641,Pagan Survivals in Mohammedan Civilisation,,['review in Zeitschrift für Sozialforschung'],['review'],[]
934,mohammedan,Q58366626,A Handbook of Mohammedan Decorative Arts.By M. S. Dimand,,,['academic journal article'],[]
935,mohammedans,Q63314480,"Travels in Arabia, comprehending an account of those territories in Hedjaz which the Mohammedans regard as sacred (1829 edition)",,['1829 edition of book by John Lewis BURCKHARDT'],"['version, edition, or translation']",[]
936,mohammedans,Q113493444,Chinese Mohammedans: a group of Mohammedan chair bearers in N. China.,,['missionary postcard by Society for the Propagation of the Gospel'],['postcard'],[]
937,mohammedans,Q19024563,A Prayer for Mohammedans Everywhere,,,[],[]
938,mohammedans,Q19024567,A Prayer for Mohammedans,,,[],[]
939,mongoloid,Q19891911,Indo-Mongoloid people of Assam,,['groups of people who historically migrated into India'],['ethnic group'],[]
940,mongoloid,Q11410826,Proto-Mongoloid,,['historical term used to refer to a sub-type of the Mongoloid race and classified by William W. Howells'],[],['Mongoloid']
942,mongoloid,Q207912,Mongoloid,,['Ethnicity'],['ethnic group'],[]
943,mongoloid,Q1135825,Epicanthic fold,"['epicanthal fold', 'palpebronasal fold', 'Mongoloid fold', 'epicanthus', 'eye fold']",['A fold on upper eye lid'],"['class of anatomical entity', 'class of disease']","['facial feature', 'skin fold', 'canthal anomaly', 'anatomical line of eyelid', 'particular anatomical entity']"
944,mongoloid,Q11500981,Neo-Mongoloid,,,['race (human categorization)'],['Mongoloid']
945,mongoloid,Q6899769,Mongoloid,,['original song written and composed by Gerald Casale; recorded and released 1977 by Devo'],['musical work/composition'],[]
946,mongoloid,Q116457612,Mongoloid / Jocko Homo,"['Booji Boy Records – 7033-14', 'Mongoloid', 'Jocko Homo']","['1977 US 7"" single by Devo; Booji Boy Records – 7033-14']",['single release'],[]
948,mongoloid,Q8546951,Category:Indo-Mongoloid,,['Wikimedia category'],['Wikimedia category'],[]
949,mongoloid,Q20255706,Mongoloidi,,"translated song; Finnisn-language version of ""Mongoloid""",['musical work/composition'],[]
950,mongoloid,Q116457597,Mongoloid,,['vocal track by Devo; 1977 studio recording'],['music track with vocals'],[]
951,moor,Q64811664,Brown Moor Roman temporary camp,,['part of a World Heritage site in the United Kingdom'],['archaeological site'],[]
952,moor,Q15262572,Northern Moor,,['human settlement in the United Kingdom'],['human settlement'],[]
953,moor,Q2000538,New Moor,"['South Talpatti Island', 'South Talpatti', 'New Moore', 'New Moore Island', 'Purbasha', 'Purbasha Island']","['human settlement in Gosaba community development block, Canning subdivision, South 24 Parganas district, India']",['village in India'],[]
954,moor,Q1050631,Plymouth Moor View,,"['Parliamentary constituency in the United Kingdom, 2010 onwards']",['constituency of the House of Commons'],[]
955,moor,Q29496769,St David's Well aka Ffynnon Dewi,,"Grade II listed building in Porthcawl. By the side of the lane leading north from Nottage village just S of the junction with Moor Lane, both country lanes pre-dating C19 development and now little used.",['well'],[]
956,moor,Q5602882,Green Moor,,['human settlement in United Kingdom'],['hamlet'],[]
957,moor,Q65075114,Greenlaw Moor,,"['area of heather moorland in Scottish Borders, Scotland, UK, parts protected under various designations']",['moorland'],[]
958,moor,Q17528972,Moor Place,,"['Grade I listed building in East Hertfordshire, United Kingdom']",['English country house'],[]
959,moor,Q60685778,Hohes Moor,,"['protected area in the European Union defined by the habitats directive in Niedersachsen, Germany']","['site of community importance', 'proposed site of community importance']",[]
