term,entity_id,text_1,text_2,text_3,text_4,text_5,check
moor,Q17663228,"Round barrow on Gerrick Moor, one of four known as Robin Hood's Butts, 680m north west of Black Beck Swang",,"['round barrow in Lockwood, Redcar and Cleveland, England, UK']",['round barrow'],[],FALSE
moor,Q17674904,"Rock with one large cup mark on the south slope of High Black Hill, 330m east of the shooting shelter in Middleton Moor Enclosur",,"['archaeological site in Middleton, Harrogate, England, UK']",['archaeological site'],[],FALSE
moor,Q17664853,"Round barrow on Ugthorpe Moor known as Loose Howe, 130m south west of Day Well House",,"['round barrow in Ugthorpe, Scarborough, England, UK']",['round barrow'],[],FALSE
moor,Q17658212,White Cross boundary marker known as Fat Betty on Danby Moor,"['White Cross (South)', 'White Cross']","['wayside cross on the boundary of Danby, Rosedale East Side and Westerdale, North Yorkshire, England, UK']",['wayside cross'],[],FALSE
moors,Q59642905,Revegetation of severely burnt heather moorland in the North York Moors National Park,,['doctoral thesis by M. K. Bridges'],['thesis'],[],FALSE
moors,Q26441671,North York Moors Railway Lime And Coal Cells Attached To Southern End Of Goathland Station,,"['building in Goathland, Scarborough, North Yorkshire, UK']",['building'],[],FALSE
moors,Q5884558,Holt Heath,"['Holt Heath, Dorset', 'Holt and West Moors Heaths SSSI']","['common land in Dorset, United Kingdom']","['common land', 'heath']",[],FALSE
moors,Q96373805,Border Moors & Forests,,['NCA & Upland plateau in far-northern England'],[],[],FALSE
moors,Q84998635,"Retaining wall bounding churchyard of St Mary's Church on west, south and half of east side including  gate piers at south west corner",,"wall in Thornton-le-Moors, Cheshire, UK","['churchyard wall', 'retaining wall', 'gatepost']",[],FALSE
moors,Q49051413,Moors Mountain,,"['mountain in Montana, United States of America']",['mountain'],[],FALSE
moors,Q79928890,Andalusia at the Time of the Moors (right side),,"['print by Eugène Grasset (French, 1841-1917) (1976.1071.b)']",['print'],[],TRUE
mulatto,Q99737100,Time and Pressure,,2017 EP by Mulatto,['extended play'],[],FALSE
mulatto,Q19022984,A Little Free-Mulatto,,['short story'],['literary work'],[],TRUE
mulatto,Q51681794,Igreja da Ordem Terceira da Nossa Senhora da Conceição do Boqueirão,"['Church of the Third Order of the Blessed Virgin Mary of Our Lady of the Conception of the Mulatto Brothers', 'Igreja de Nossa Senhora da Conceição do Boqueirão', 'Igreja do Boqueirão', 'Igreja da Ordem Terceira de Nossa Senhora da Conceição do Boqueirão']","['church in Salvador, Bahia']","['historic site', 'Catholic church building']",[],FALSE
métis,Q24890406,Canadian Métis Council,,['collection of councils within Canada concerned with the betterment of the Métis people'],['organization'],[],TRUE
métis,Q5363255,Elizabeth Métis Settlement,"['Elizabeth Métis Settlement, Alberta']","['metis settlement in Alberta, Canada']","['designated place of Canada', 'human settlement']",[],TRUE
métis,Q7123346,Paddle Prairie Métis Settlement,,"['Métis settlement in Alberta, Canada']","['designated place of Canada', 'human settlement']",[],TRUE
métis,Q6406294,Kikino Métis Settlement,"['Kikino Métis Settlement, Alberta']","['metis settlement in Alberta, Canada']","['designated place of Canada', 'human settlement']",[],TRUE
métis,Q7158488,Peavine Métis Settlement,"['Peavine Métis Settlement, Alberta']","['metis settlement in Alberta, Canada']","['designated place of Canada', 'human settlement']",[],TRUE
métis,Q6950139,Métis Nation British Columbia,['Metis Nation British Columbia'],['Canadian organization representing Métis people'],['political organization'],[],TRUE
native,Q112852000,Kindling tikanga environmentalism : the common ground of native culture and democratic citizenship,,"[""1997 master's thesis by Robb Young Hirsch at University of Otago""]","[""master's thesis""]",[],TRUE
native,Q112115672,exotic collection,,"a non-indigenous or non-native genotype, population or species introduced into a new location outside its native distributional range by deliberate or accidental human activity.","['species', 'identifier']",[],FALSE
native,Q111805236,native congener,['native congeners'],['species that belongs to the same genus as another one in the context of a biological invasion and is known to occur naturally in the respective area'],[],['congener'],FALSE
native,Q111805282,non-native congener,"['non-native congeners', 'nonnative congener', 'nonnative congeners', 'introduced congener', 'introduced congeners', 'exotic congener', 'exotic congeners']",['species that belongs to the same genus as another one in the context of a biological invasion and is not known to occur naturally in the respective area'],[],['congener'],FALSE
native,Q25312714,language power,['linguistic power'],"measure of one's ability to communicate effectively in a given language, specifically one that is not native to the speaker",[],['soft power'],FALSE
native,Q4041662,good day to die,"['a good day to die (phrase)', 'it is a good day to die', 'today is a good day to die']","phrase historically associated with certain Native American cultures, although it appears to mischaracterize the historical sources, and its actual origin is unclear",['saying'],[],TRUE
native,Q169480,native species,"['autochthonous species', 'indigenous species']",['term in biogeography for a species relationship to a geography; opposite of introduced species'],[],['species'],FALSE
native,Q112953579,"Comparing competitive interactions and settlement success among native and non-indigenous species in marine hard bottom communities of colonial ascidians, from the Bay of Plenty, New Zealand",,"[""2020 master's thesis by Yanika Te paea Reiter at University of Waikato""]","[""master's thesis""]",[],FALSE
native,Q112115661,indigenous collection,,"a native and naturally occurring genotype, population or species within its original distributional range","['species', 'identifier']",[],FALSE
natives,Q112891776,Design and Implementation of Organisational Ubiquitous Information Systems for Digital Natives and Digital Immigrants: Towards building a nascent digital ecosystem,,"[""2012 master's thesis by Khushbu Tilvawala at University of Auckland""]","[""master's thesis""]",[],FALSE
natives,Q7280498,radical translation,,"thought experiment by W. V. Quine, about a linguist finding an unknown language and trying to translate it based on events happening around him combined with verbal/non-verbal behaviour of natives",['thought experiment'],[],TRUE
natives,Q59577515,"Making 'territorial rights of the natives' : Britain and New Zealand, 1830-1847",,['doctoral thesis by Mark Hickford'],['thesis'],[],TRUE
negro,Q67093781,Letter to Edwin Webb from Carrie Chapman Catt Comparing Negro Rights with the Rights of Southern White Women (NAID 74884353),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[],TRUE
negro,Q106318934,Ephemera from the Arthur B. Spingarn collection of negro literature,,['archival materials related to African American literature and the struggle for equality and civil rights (held at UCLA)'],"['archival collection', 'digital collection']",[],TRUE
negro,Q7570174,Southern Negro Youth Congress,,['youth organization formed in 1937 in the United States with the objective of advancing civil rights for Black Americans; a subsidiary of the National Negro Congress'],['youth organization'],[],TRUE
negro,Q111709303,"Hall of Negro Life, Texas Centennial Exposition, 1936",,"['Image Ownership: Public domain The Hall of Negro Life, the first official recognition of African American achievements by a world’s fair in the United States, was a featured and well-visited part of the Texas Centennial Exposition at Fair Park, Dal']",['building'],[],TRUE
negro,Q48537,civil rights movement,"['Civil Rights Revolution', 'Black Revolution', 'Black civil rights movement', 'Negro Revolution', 'Negro American Revolution', 'African American civil rights movement', 'Negro Revolt', 'Southern Freedom Movement', 'Black rights movement', 'United States civil rights movement', 'American Freedom Movemen', 'Negro Freedom Movement', '1960s civil rights movement', 'U.S. civil rights movement', 'Afro-American civil rights movement', 'American freedom movement', 'Negro movement', 'African-American civil rights movement', 'Civil Rights Movement', 'Second Reconstruction']",['1954–1968 U.S. social movement against institutional racism'],['civil rights movements'],['political movement'],TRUE
negro,Q55932509,Alex Raygoza,,"Dec 19th, 1967 - Jan 3rd, 2015, Gender: Male, Real name: Alex Raygoza, Country of origin: United States , Associated acts: Stress, Sol Negro, Sindios",['human'],[],FALSE
negro,Q19884629,Race riots were very numerous all over the North because of the antagonism that was caused between the Negro and white workers. Many of these riots occurred because the Negro was used as a strike breaker in many of the Northern industries,,['painting by Jacob Lawrence'],['painting'],[],TRUE
negroes,Q13534615,free Negro,"['free Negroes', 'free blacks', 'free black']",['non-slave black person in pre-emancipation USA'],"['social class', 'legal status']",['African Americans'],TRUE
negroes,Q19884625,Housing for the Negroes was a very difficult problem,,['painting by Jacob Lawrence'],['painting'],[],TRUE
negroes,Q66498909,"Narrative of a five years' expedition, against the revolted negroes of Surinam, in Guiana, on the wild coast of South America from the year 1772, to 1777","[""Narrative of a five years' expedition, against the revolted negroes of Surinam""]","['elucidating the history of that country, and describing its productions ... with an account of the Indians of Guiana, & negroes of Guinea, 1806']","['version, edition, or translation']",[],TRUE
negros,Q112899718,"3D Dual Porosity Modelling of Tracer Transport in Palinpinon I, Southern Negros Geothermal Field, Philippines",,"[""2013 master's thesis by Anthony Ciriaco at University of Auckland""]","[""master's thesis""]",[],FALSE
negros,Q56810851,Site where Spanish Forces Surrendered in Negros Occidental historical marker,,['NHCP historical marker for the site where Spanish forces surrendered in Negros Occidental'],['National Historical Commission of the Philippines historical marker'],[],FALSE
negros,Q56893358,Capitol of Negros Occidental historical marker,,['NHCP historical marker for Negros Occidental Capitol'],['National Historical Commission of the Philippines historical marker'],[],FALSE
negros,Q31502760,Binonga,,"human settlement in Negros Occidental, Philippines",['human settlement'],[],FALSE
negros,Q17425749,Category:Buildings and structures in Negros Occidental,,['Wikimedia category'],['Wikimedia category'],[],FALSE
negros,Q25193069,Category:People from Negros Occidental by occupation,,['Wikimedia category'],['Wikimedia category'],[],FALSE
negros,Q3499107,Republic of Negros,"['Negros Canton', 'Negros Republican Canton', 'Republican Canton of Negros', 'Negros Island Republican Canton']",['administrative division of various states; also short-lived state'],"['second-level administrative country subdivision', 'insular area', 'self-proclaimed state']",[],FALSE
oriental,Q106912034,Oriental Turtle Dove (Streptopelia orientalis),"['Hong Kong Baptist University Library Digital Scholarship Services', 'Hong Kong Wildtracks']","['Least Concern. Spring and Autumn Passage Migrants, Winter Visitors. Prominent patch on the side of the neck with black-and-white bands.']",['ecology'],[],FALSE
oriental,Q106912206,Oriental Skylark (Alauda gulgula),"['Hong Kong Baptist University Library Digital Scholarship Services', 'Hong Kong Wildtracks']","['Least Concern. Resident and Winter Visitor??. Short crest at back of head, raised when agitated. Indistinct Buffish trailing edge to wing in flight.']",['ecology'],[],FALSE
oriental,Q52856167,The Society Eastern Philosophy,['Oriental Philosophy Research Society'],"['other organization in Seoul, South Korea']",['organization'],[],TRUE
oriental,Q1339134,East Turkestan independence movement,['Uyghur Independance Movement'],"political and social Uyghur movement for the independence of Oriental Turkestan, in Xinjiang, autonomous province of China","['political movement', 'social movement']",[],FALSE
oriental,Q105395411,The Middle East & Islamic Studies Association of Israel,"['Middle East & Islamic Studies Association of Israel', 'Israel Oriental Society']",['organization'],"['organization', 'learned society']",[],FALSE
oriental,Q465925,American Oriental Society,,['Organization of researching languages and literature of the Near East and Asia'],"['learned society', 'academic publisher']",[],TRUE
oriental,Q106912151,Oriental Dollarbird (Eurystomus orientalis),"['Hong Kong Baptist University Library Digital Scholarship Services', 'Hong Kong Wildtracks']","['Least Concern. Spring and Autumn Passage Migrants. Bill red and thick, sometimes bill tip appears black.']",['ecology'],[],FALSE
oriental,Q29612143,Category:Converts to Eastern Catholicism from Oriental Orthodoxy,,['Wikimedia category'],['Wikimedia category'],[],TRUE
orientals,Q112259538,3 cowering man (orientals),,['painting by F.B. (Brangwyne)'],['painting'],[],TRUE
orientals,Q115982235,Pirineus orientals,,['sardana by David Llorens i Guillaumes'],['musical work/composition'],[],FALSE
page,Q1197154,page description language,"['printer control language', 'PDL', 'PCL']",['computer language that describes the appearance of a printed page in a higher level than an actual output bitmap'],[],['programming language'],FALSE
page,Q21510852,Commons link constraint,,type of constraint for Wikidata properties: used to specify that the value must link to an existing Wikimedia Commons page,[],['property constraint'],FALSE
page,Q110768064,inferred from page(s),"['inferred from page numbers', 'inferred from pages', 'deduced from page(s)', 'deduced from page numbers', 'deduced from pages', 'deduction from page(s)', 'deduction from page numbers', 'deduction from pages']",['heuristic for sourcing Wikidata statements about the number of pages from the referenced page numbers'],"['reasoning', 'heuristic']",['inference'],FALSE
page,Q15647814,Wikimedia administration category,"['administration category', 'maintenance category', 'Wikimedia category page (non-content)', 'admin category', 'Wikimedia admin category page', 'admin cat', 'Wikimedia maintenance category page']","[""use with 'instance of' (P31) for wiki categories that are used for internal maintenance of the wiki rather than classification of its content""]",[],['Wikimedia category'],FALSE
page,Q51845721,applies to a different version of this work,"['applies to different version of this work', 'refers to a different version of this work']",to use with P2241 if the information is imported from a wikipedia page covering also derivative works,['Wikibase reason for deprecated rank'],['refers to different subject'],FALSE
page,Q67131190,Wikimedia tracking category,"['tracking category', 'MediaWiki tracking category']",Wikimedia administration category used for tracking a page characteristic,[],['Wikimedia administration category'],FALSE
page,Q27924673,family name has to use a different item than disambiguation page,"['WDC fam', 'WD surname criterion', 'criterion for surnames on Wikidata', 'disambiguation pages have to use a different item than family names', 'surname has to use a different item than disambiguation page', 'family name must use a different item than disambiguation page', 'surname must use a different item than disambiguation page', 'disambiguation page has to use a different item than family name', 'family names have to use a different item than disambiguation pages', 'surnames have to use a different item than disambiguation pages']",['Wikidata-specific criterion related to disambiguation pages'],['Wikidata-specific criterion related to disambiguation pages'],[],FALSE
page,Q4048515,Project:Bureaucrats,['Wiktionary:Bureaucrats'],"wiki project page (all projects) explaining the rights of and policies pertaining to the users tasked with project maintenance (higher level, bureaucrats), may contain links to logs with right changes or lists with current and former bureaucrats",['Wikimedia project page'],[],FALSE
page,Q21281405,Wikidata internal entity,"['Wikidata page', 'Wikidata project page', 'project page', 'Wikidata internal item', 'internal item', 'internal Wikidata entity']",['instances of this entity are about some Wikidata-only content and should not refer to real world entities'],[],['Wikimedia internal item'],FALSE
pages,Q110768064,inferred from page(s),"['inferred from page numbers', 'inferred from pages', 'deduced from page(s)', 'deduced from page numbers', 'deduced from pages', 'deduction from page(s)', 'deduction from page numbers', 'deduction from pages']",['heuristic for sourcing Wikidata statements about the number of pages from the referenced page numbers'],"['reasoning', 'heuristic']",['inference'],FALSE
pages,Q102746314,complex constraint label language,,qualify with language in which the entity would generally have a label. Requires {{subst:Define label language constraint}} on property talk pages to work,['complex constraint'],[],FALSE
pages,Q4663903,Wikimedia portal,"['Wikipedia portal', 'WMF Portal', 'portal']","pages on a Wikimedia wiki intended to serve as ""Main Pages"" for specific areas of knowledge or information, or for specific audiences and activities. Use with P31 'instance of' for them","['Wikimedia project policies and guidelines', 'Wikimedia project page']",['Wikimedia project page'],FALSE
pages,Q108130893,Chinese in California Virtual Collection,,"The Chinese in California, 1850-1925 illustrates nineteenth and early twentieth century Chinese immigration to California through about 8,000 images and pages of primary source materials.",['digital collection'],[],FALSE
pages,Q2704141,search engine results page,['SERP'],Pages displayed by search engines in response to a query. The main component of the SERP is the listing of results in response to a keyword query. Pages may also contain other sponsored results (search engine advertising).,['web page'],[],FALSE
pages,Q23765057,given name has to use a different item than disambiguation pages,"['WDC fn', 'first name must use a different item than disambiguation pages', 'given name must use a different item than disambiguation pages', 'WDC gn', 'first name has to use a different item than disambiguation pages']",['Wikidata-specific criterion related to disambiguation pages'],['Wikidata-specific criterion related to disambiguation pages'],[],FALSE
pages,Q8386460,Category:Documentation subpages without corresponding pages,,['Wikimedia category'],['Wikimedia administration category'],[],FALSE
pages,Q783209,pagination,['page numbering'],process of dividing content into discrete pages,[],"['process', 'collation']",FALSE
pages,Q1931587,microsite,['weblet'],individual web page or a small cluster of pages which are meant to function as a discrete entity within an existing website or to complement an offline activity,[],['website'],FALSE
primitive,Q3075219,One-way compression function,,cryptographic primitive,[],[],FALSE
primitive,Q112836058,An enquiry into the function of the magico-religious as a jural mechanism in primitive Maori society,,"[""1965 master's thesis by M. B. Hooker at University of Canterbury""]","[""master's thesis""]",[],TRUE
primitive,Q42196400,Theories of Primitive Religion,,,['creative work'],[],TRUE
primitive,Q112936493,The influences of a primitive reflex integration programme within the classroom : teacher/parent perspectives and student results.,,['2018 doctoral thesis by Tessa Maude Grigg at University of Canterbury'],['doctoral thesis'],[],FALSE
primitive,Q1345851,headhunting,['headhunting (primitive peoples)'],"[""the practice of literally taking a person's head after killing them""]",[],['Human trophy collecting'],TRUE
primitives,Q4041442,Intel Integrated Performance Primitives,['Integrated Performance Primitives'],['software library'],['software library'],[],FALSE
primitives,Q113668132,Silicon Primitives for Machine Learning,,"['doctoral thesis by David Hsu, Computer Science & Engineering, University of Washington, 2003']",['doctoral thesis'],[],FALSE
primitives,Q97618081,Solid modelling with faceted primitives,,['Doctoral Thesis from Delft University of Technology'],['doctoral thesis'],[],FALSE
primitives,Q7888922,RIPEMD-256,['RACE Integrity Primitives Evaluation Message Digest'],['cryptographic hash function'],['cryptographic hash function'],[],FALSE
primitivism,Q59580543,Pristine purity : primitivism and practical piety in John Wesley's art of physic,,['doctoral thesis by Deborah Madden'],['thesis'],[],TRUE
primitivism,Q113469898,A Documentary History of Primitivism and Related Ideas,,['review in Zeitschrift für Sozialforschung'],['review'],[],TRUE
pygmy,Q99972386,anthropomorphic pygmy hog,,['pygmy hog with human-like traits'],[],"['fictional pygmy hog', 'anthropomorphic suid']",FALSE
pygmy,Q19097377,The Pygmy Planet,,['short story'],['literary work'],[],FALSE
pygmy,Q4362444,Classification of Pygmy languages,,['overview of the classification of Pygmy languages'],[],['human language'],TRUE
pygmy,Q106911929,Pygmy Wren-babbler (Pnoepyga pusilla),"['Hong Kong Baptist University Library Digital Scholarship Services', 'Hong Kong Wildtracks']","['Least Concern. Common Residents. Very short tail. Pale eye-ring. Short and pointed bill, pink legs. Upperparts dark brown, _x005F_x0008_underparts dark brown, with thick whitish feather fringes which make it look like patterns of fish scale.']",['ecology'],[],FALSE
queer,Q6502543,LGBT linguistics,"['lavender language', 'gay and lesbian language', 'queer linguistics', 'lavender linguistics']",['study of language used by LGBTQ'],"['academic discipline', 'specialty']","['linguistics', 'sexuality studies']",TRUE
queer,Q92560179,"Global encyclopedia of lesbian, gay, bisexual, transgender, and queer (LGBTQ) history",,['Encyclopedia with a global view of the history of LGBTQ movements'],['written work'],[],TRUE
queer,Q110471601,LGBTQI+ activist,"['LGBT activist', 'LGBTQ activist', 'LGBT+ activist', 'LGBTQ+ activist', 'LGBTI activist', 'LGBTQI activist', 'LGBTQIA activist', 'LGBTQIA+ activist', 'GLBT activist', 'GLBT+ activist', 'GLBTQ activist', 'GLBTQ+ activist', 'queer activist', 'LGBTI+ activist']",['person active in the LGBTI+ emancipation'],[],['sexuality and gender-related activist'],TRUE
queers,Q7271168,Queers Against Israeli Apartheid,,['Toronto-based LGBT protest movement'],['organization'],[],TRUE
race,Q28528178,racist,,"person who makes race-, ethnic- or religion-based discriminations",[],['human'],TRUE
race,Q2090033,miscegenation,"['race amalgamation', 'racial amalgamation', 'amalgamation (race)']",['pejorative term referring to interethnic relationships resulting in multiethnic offspring'],['controversy'],['racism'],TRUE
race,Q1378555,multiracial people,['mixed-race people'],['made up of or relating to people of many races'],"['race (human categorization)', 'ethnic group']",['human'],TRUE
race,Q16000306,race and health,,['health based on racial identity'],['social determinants of health'],[],TRUE
races,Q2560112,White separatism,,a political and social movement that seeks the separation of white people from people of other races and ethnicities,"['political movement', 'social movement']",['white supremacy'],TRUE
races,Q5404305,Ethnic relations in India,,behaviours toward people of other ethnicities or races in India,[],[],TRUE
races,Q7279580,racial equality,,biological or social equal regard to all races of humans,[],['social equality'],TRUE
races,Q7166094,Peopling of India,,The immigration patterns of different races of people of India.,[],[],TRUE
retarded,Q17119158,Eiken syndrome,"['Eiken Skeletal Dysplasia', 'EIKEN SYNDROME', 'Bone Modeling Defect of Hands and Feet']","Eiken syndrome is a rare familial skeletal dysplasia characterized by multiple epiphyseal dysplasia, with extremely retarded ossification. It has been described in 6 members of a unique consanguineous family.","['disease', 'developmental defect during embryogenesis', 'rare disease', 'class of disease']","['primary bone dysplasia with defective bone mineralization', 'multiple epiphyseal dysplasia and pseudoachondroplasia', 'bone development disease', 'autosomal recessive disease']",FALSE
retarded,Q55782884,"agonadism, 46,XY, with mental retardation, short stature, retarded bone age, and multiple extragenital malformations","['AGONADISM, 46,XY, WITH MENTAL RETARDATION, SHORT STATURE, RETARDED BONE AGE, AND MULTIPLE EXTRAGENITAL MALFORMATIONS']",['human disease'],[],['genetic disease'],FALSE
retarded,Q7987389,Westerhof syndrome,"['Westerhof-Beemer-Cormane syndrome', 'Hypo- and hypermelanotic cutaneous macules-retarded growth-intellectual disability syndrome', 'Congenital hypomelanotic and hypermelanotic macules', 'Macules hereditary congenital hypopigmented and hyperpigmented', 'Macules, Hereditary Congenital Hypopigmented and Hyperpigmented', 'Westerhof Beemer Cormane syndrome', 'Hereditary congenital hypopigmented and hyperpigmented macules']",['medical condition'],['class of disease'],['pigmentation disorder'],FALSE
retarded,Q16979375,Retarded depression,,,[],['major depressive disorder'],FALSE
retarded,Q1320019,Retarded potential,,['type of potential in electrodynamics'],[],[],FALSE
roots,Q108188993,Mindfulness: Spiritual transcendence or neoliberal scam,,"Mindfulness, stripped of its foundational roots, has been repurposed as an elixir for all the evils of the modern society. However, a closer look reveals a much fragmented reality.","['blog post', 'intellectual work', 'scientific work', 'written work', 'academic writing', 'scholarly work']",[],FALSE
roots,Q756747,root of unity,"['roots of unity', 'de Moivre number']",['complex number whose positive integer power equals one'],[],"['element of a field', 'zero of a function', 'algebraic integer']",FALSE
roots,Q5050952,casus irreducibilis,['irreducible case'],"one of the cases that may arise in attempting to solve a cubic equation with integer coefficients, to obtain roots that are expressed with radicals",['occurrence'],[],FALSE
roots,Q2722903,inosculation,"['Anastomosis (botany)', 'gemel', 'automatic closure of the wounds of a tree']","natural phenomenon in which trunks, branches or roots of two trees grow together",['phenomenon'],['callus'],FALSE
roots,Q26883875,root finding problem,"['root-finding', 'root finding']",numerical problem of finding the roots of a function,[],"['computational problem', 'mathematical problem']",FALSE
roots,Q99779344,Everything Must Change,,1982 live performance by From The Roots To The Source,['performed music'],[],FALSE
roots,Q2594025,Yamaka,['Pairs'],"part of the Pāli Abhidhamma Pitaka; in 10 chapters, each dealing with a particular topic of Buddhist doctrine: roots, aggregates and so on; the treatment is by way of questions and answers: Is X Y? But is Y X? (hence the title “Pairs”)",[],[],FALSE
roots,Q28503767,uprooting,,loss of social and familial roots,['social phenomenon'],['social alienation'],TRUE
roots,Q60790239,Real-root isolation,,methods for locating real roots of a polynomial,[],[],FALSE
roots,Q115846399,tree regains life and verdure after treasure it hides in its roots is given away,"['D2157.3.2.', 'D2157.3.2. Tree regains life and verdure after treasure it hides in its roots is given away']","[""narrative motif documented in Thompson's Motif-Index of Folk-Literature""]","['narrative motif', 'motif']",[],FALSE
second world,Q104724284,Southeastern Europe : Historical events 1939 - 1945 (Second World War),['A6 f2.4'],['folder of the 20th Century Press Archives'],['PM20 country/subject folder'],[],FALSE
second world,Q104724189,Eastern Europe : Historical events 1939 - 1945 (Second World War),['A3 f2.4'],['folder of the 20th Century Press Archives'],['PM20 country/subject folder'],[],FALSE
second world,Q102230692,That Neutral Island: A Cultural History of Ireland during the Second World War,,,['literary work'],[],FALSE
second world,Q106225584,evacuation of civilians from England to Wales during the Second World War,,,['aspect in a geographic region'],[],FALSE
second world,Q56668704,"Cramond Island, First World War and Second World War defences",,"['architectural structure in City of Edinburgh, Scotland, UK']",['architectural structure'],[],FALSE
second world,Q1820046,Irish neutrality during World War II,['Ireland during the second world war'],['the condition of Ireland not supporting either side during WWII'],"['aspect of history', 'country in World War II']",[],FALSE
second world,Q2174038,Interwar Estonia,"['Estonia between the World Wars', 'First Estonian Republic', 'Estonian Republic']",period in history of Estonia between the First and Second World Wars,['historical period'],[],FALSE
second world,Q113653595,The Second World,"['Second World', 'Another World']",['2022 South Korean television series'],"['television series', 'television program']",[],FALSE
servant,Q76904091,"An account of the convincement, exercises, services, and travels of that ancient servant of the Lord, Richard Davies : with some relation of ancient Friends and the spreading of truth in North-Wales &c",,['edition; published in 1928'],"['version, edition, or translation']",[],FALSE
servant,Q16642509,financial disclosure report,"['wealth declaration', 'assets declaration', 'financial disclosure', 'declaration form in respect of assets and liabilities of government servant', 'declaration of assets and liabilities by public servants', 'declaration of assets', 'public financial disclosure report']","[""form which contains information about civil servants' and their family's wealth and assets""]",[],['form'],FALSE
servant,Q28105787,Boaz questions his servant concerning Ruth ( Ruth 2:5-7),,['painting by Herman Gouwe'],['painting'],[],TRUE
servant,Q283086,servant pattern,,['software design pattern; object used to offer some functionality to a group of classes without defining that functionality in each of them'],['behavioral pattern'],[],FALSE
servant,Q66321973,Transportation: Master or Servant - 1973 (NAID 102037754),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[],TRUE
servant,Q61939714,Boaz questions his servant concerning Ruth,,['painting by onbekend'],['painting'],[],TRUE
servant,Q67641760,IN PRAISE OF LEADERSHIP AND INTEGRITY OF AN UNIDENTIFIED PUBLIC SERVANT (NAID 129914),,"[""item in the National Archives and Records Administration's holdings""]",['item of collection or exhibition'],[],FALSE
servant,Q77177630,"An account of the convincement, exercises, services, and travels of that ancient servant of the Lord, Richard Davies : with some relation of ancient Friends and the spreading of truth in North-Wales &c",,['book (work)'],['written work'],[],FALSE
servants,Q104711365,Civilian servants' housing,"[""p6 Sm6 Civilian servants' housing""]",['subject category of the 20th Century Press Archives'],['PM20 subject category'],[],FALSE
servants,Q113868231,Winning Data: Designing and testing a game to change civil servants' attitudes towards open governmental data provision,,['Doctoral Thesis from Delft University of Technology'],['doctoral thesis'],[],FALSE
servants,Q115494378,Servants’ passage: cultural identity in the architecture of service in British and American country houses 1740-1890,,['doctoral thesis'],['doctoral thesis'],[],TRUE
servants,Q99645548,The Public Service (Civil Servants and Others) Pensions (Consequential and Amendment) Regulations 2015,,['UK Statutory Instrument 2015 No. 372'],['UK Statutory Instrument'],[],FALSE
servants,Q2101508,policy analysis,"['policy science', 'policy research']",technique used in public administration to enable civil servants to examine and evaluate the available options to implement the goals of elected officials,"['academic discipline', 'means', 'method', 'procedure']",['analysis'],FALSE
servants,Q16642509,financial disclosure report,"['wealth declaration', 'assets declaration', 'financial disclosure', 'declaration form in respect of assets and liabilities of government servant', 'declaration of assets and liabilities by public servants', 'declaration of assets', 'public financial disclosure report']","[""form which contains information about civil servants' and their family's wealth and assets""]",[],['form'],FALSE
slave,Q22025491,Slave Trade Act of 1800,,['law amending the Slave Trade Act of 1794'],['Act of Congress in the United States'],[],TRUE
slave,Q7539168,Slave Trade Act,,"['family of related laws regulating, restricting or banning slavery']",['short title'],[],TRUE
slave,Q535519,Fugitive Slave Act of 1850,['Fugitive slave law of 1850'],['Act of the United States Congress'],"['legislation', 'Act of Congress in the United States']",[],TRUE
slave,Q22092280,Consolidated Slave Law,,,[],[],TRUE
slave,Q2895269,Fugitive Slave Act of 1793,"['Fugitive slave law', 'An act respecting fugitives from justice and persons escaping from the service of their masters']",['Act of the United States Congress'],"['legislation', 'Act of Congress in the United States']",[],TRUE
slave,Q2981541,Barbados Slave Code,"['An Act for Better Ordering and Governing of Negroes, (1661)']",['1661 slave law in English colony of Barbados'],[],['Slave codes'],TRUE
slave,Q4921545,Fugitive slave laws,,['laws passed by the United States Congress in 1793 and 1850'],[],[],TRUE
slave,Q7539172,Slave Trade Act of 1794,,['law passed by the United States Congress that limited American involvement in the international slave trade'],['Act of Congress in the United States'],[],TRUE
slave,Q3682195,Slave codes,,['subset of laws regarding chattel slavery and enslaved people'],[],[],TRUE
slaves,Q343039,Act Prohibiting Importation of Slaves,,['US Congress Act of 1807'],['Act of Congress in the United States'],[],TRUE
slaves,Q28941984,Anglo-Dutch Slave Trade Treaty,"['Treaty between His Britannic Majesty and His Majesty the King of the Netherlands, for preventing their Subjects from engaging in any Traffic in Slaves', 'Slave Trade Act 1824']",['1818 treaty between the United Kingdom and Netherlands'],['treaty'],[],TRUE
slaves,Q96754266,Sexual slavery in Islam,,Classical Islamic law allowed men to have sexual intercourse with their female slaves.,[],[],TRUE
slaves,Q5315497,Dunmore's Proclamation,,governor of Colony of Virginia in 1775 declared martial law and promised freedom for slaves of American revolutionaries who left their owners and joined the royal forces,[],[],TRUE
slaves,Q4676640,Act Prohibiting the Return of Slaves,,['1862 U.S. law which prohibited the return of slaves to their owners by the military'],['Act of Congress in the United States'],[],TRUE
slaves,Q5160146,Confiscation Acts,,laws passed by US Congress to free slaves still held by Confederate forces,['series'],[],TRUE
slaves,Q4742335,Amelioration Act 1798,,statute enacted in the Leeward Islands regarding the treatment of slaves,[],[],TRUE
